TS,MMDDYY,hhmmss,Temp_degC,Scond_us_cm,Sal_ppt,Depth_m,Battery volts,NAVD88 depth m
4/6/2019 20:00,4/6/2019,210023,16.322,10.57067,6.012668,0.4972667,12.52359,0.0332667
4/6/2019 20:30,4/6/2019,213023,16.30667,10.56,6.010001,0.5026001,12.61089,0.0386001
4/6/2019 21:00,4/6/2019,220023,16.28533,10.56,6.010001,0.4978,12.77542,0.0338
4/6/2019 21:30,4/6/2019,223023,16.206,10.56267,6.010001,0.4780666,12.77878,0.0140666
4/6/2019 22:00,4/6/2019,230023,16.14067,10.57,6.010001,0.4542,12.76703,-0.0098
4/6/2019 22:30,4/6/2019,233023,16.09733,10.57,6.010001,0.4452,12.76199,-0.0188
4/6/2019 23:00,4/7/2019,235823,16.02667,10.56333,6.010001,0.4579334,12.75779,-0.0060666
4/6/2019 23:30,4/7/2019,3023,15.976,10.56,6.008668,0.4779333,12.75695,0.0139333
4/7/2019 0:00,4/7/2019,10023,15.93266,10.56133,6.010001,0.4947333,12.7494,0.0307333
4/7/2019 0:30,4/7/2019,13023,15.904,10.57,6.010001,0.5027334,12.74352,0.0387334
4/7/2019 1:00,4/7/2019,20023,15.87,10.57,6.010001,0.5046001,12.74184,0.0406001
4/7/2019 1:30,4/7/2019,23023,15.79467,10.57,6.010001,0.5070666,12.7368,0.0430666
4/7/2019 2:00,4/7/2019,30023,15.76667,10.56067,6.005334,0.5140001,12.7368,0.0500001
4/7/2019 2:30,4/7/2019,33023,15.71867,10.56,6.010001,0.5172668,12.73177,0.0532668
4/7/2019 3:00,4/7/2019,40023,15.66133,10.56133,6.010001,0.5186,12.72841,0.0546
4/7/2019 3:30,4/7/2019,43023,15.59667,10.564,6.010001,0.5253333,12.72505,0.0613333
4/7/2019 4:00,4/7/2019,50023,15.564,10.58067,6.018,0.5439333,12.72002,0.0799333
4/7/2019 4:30,4/7/2019,53023,15.52867,10.6,6.029999,0.5525333,12.71498,0.0885333
4/7/2019 5:00,4/7/2019,60023,15.49733,10.6,6.029999,0.5430667,12.70743,0.0790667
4/7/2019 5:30,4/7/2019,63023,15.45267,10.59667,6.027332,0.5168,12.70827,0.0528
4/7/2019 6:00,4/7/2019,70023,15.40067,10.58133,6.019999,0.5006667,12.71162,0.0366667
4/7/2019 6:30,4/7/2019,73023,15.34467,10.58,6.019999,0.5052,12.59074,0.0412
4/7/2019 7:00,4/7/2019,80023,15.33733,10.58,6.019999,0.5109333,13.36806,0.0469333
4/7/2019 7:30,4/7/2019,83023,15.358,10.58,6.019999,0.5090666,13.31434,0.0450666
4/7/2019 8:00,4/7/2019,90023,15.40866,10.592,6.025332,0.4994,13.26985,0.0354
4/7/2019 8:30,4/7/2019,93023,15.46867,10.588,6.025332,0.4806667,13.24551,0.0166667
4/7/2019 9:00,4/7/2019,100023,15.64133,10.57867,6.019333,0.4721333,13.21613,0.0081333
4/7/2019 9:30,4/7/2019,103023,15.93,10.58533,6.020666,0.4849333,13.20521,0.0209333
4/7/2019 10:00,4/7/2019,110023,16.19133,10.58333,6.021333,0.5044666,13.18171,0.0404666
4/7/2019 10:30,4/7/2019,113023,16.34534,10.60467,6.032667,0.5034,13.17499,0.0394
4/7/2019 11:00,4/7/2019,120023,16.65867,10.59333,6.026667,0.4962,13.17667,0.0322
4/7/2019 11:30,4/7/2019,123023,16.878,10.6,6.029999,0.4952667,13.19766,0.0312667
4/7/2019 12:00,4/7/2019,130023,17.06867,10.60533,6.029999,0.5045333,13.20773,0.0405333
4/7/2019 12:30,4/7/2019,133023,17.318,10.60133,6.029999,0.5147334,13.22032,0.0507334
4/7/2019 13:00,4/7/2019,140023,17.532,10.61,6.029999,0.5196667,13.23711,0.0556667
4/7/2019 13:30,4/7/2019,143023,17.732,10.61,6.029999,0.5159999,13.24886,0.0519999
4/7/2019 14:00,4/7/2019,150023,18.068,10.61,6.029999,0.5143999,13.24634,0.0503999
4/7/2019 14:30,4/7/2019,153023,18.348,10.608,6.029999,0.5176667,13.24467,0.0536667
4/7/2019 15:00,4/7/2019,160023,18.476,10.58533,6.016667,0.5268,13.25894,0.0628
4/7/2019 15:30,4/7/2019,163023,18.522,10.59,6.019999,0.5396,12.95002,0.0756
4/7/2019 16:00,4/7/2019,170023,18.60933,10.59,6.019999,0.5470666,12.78717,0.0830666
4/7/2019 16:30,4/7/2019,173023,18.704,10.59,6.019999,0.5486667,12.90553,0.0846667
4/7/2019 17:00,4/7/2019,180023,18.74,10.59,6.019999,0.5464,13.09944,0.0824
4/7/2019 17:30,4/7/2019,183023,18.83333,10.59,6.019999,0.5410667,12.93995,0.0770667
4/7/2019 18:00,4/7/2019,190023,18.96667,10.59067,6.019999,0.5296,12.75947,0.0656
4/7/2019 18:30,4/7/2019,193023,19.03666,10.60533,6.027333,0.5204667,12.60501,0.0564667
4/7/2019 19:00,4/7/2019,200023,19.02467,10.61867,6.036001,0.5078667,12.5429,0.0438667
4/7/2019 19:30,4/7/2019,203023,18.96867,10.63,6.04,0.4999334,12.52862,0.0359334
4/7/2019 20:00,4/7/2019,210023,18.902,10.63,6.04,0.4888667,12.52862,0.0248667
4/7/2019 20:30,4/7/2019,213023,18.80667,10.622,6.04,0.4803334,12.60417,0.0163334
4/7/2019 21:00,4/7/2019,220023,18.572,10.458,5.940667,0.4792666,12.78717,0.0152666
4/7/2019 21:30,4/7/2019,223023,18.13867,10.03307,5.682,0.4821333,12.78298,0.0181333
4/7/2019 22:00,4/7/2019,230023,18.084,10.036,5.683332,0.4692,12.78046,0.0052
4/7/2019 22:30,4/7/2019,233023,17.968,9.953934,5.632667,0.4438666,12.77794,-0.0201334
4/7/2019 23:00,4/8/2019,235823,17.796,9.851732,5.572,0.4281334,12.77542,-0.0358666
4/7/2019 23:30,4/8/2019,3023,17.64466,9.727266,5.496,0.4372667,12.7729,-0.0267333
4/8/2019 0:00,4/8/2019,10023,17.758,9.9024,5.602667,0.4510667,12.77122,-0.0129333
4/8/2019 0:30,4/8/2019,13023,17.76133,9.951933,5.634667,0.4529334,12.7687,-0.0110666
4/8/2019 1:00,4/8/2019,20023,17.616,9.842602,5.566,0.4482,12.76703,-0.0158
4/8/2019 1:30,4/8/2019,23023,17.562,9.736667,5.503334,0.4501333,12.76367,-0.0138667
4/8/2019 2:00,4/8/2019,30023,17.49133,9.6586,5.455333,0.4626667,12.76367,-0.0013333
4/8/2019 2:30,4/8/2019,33023,17.39333,9.553333,5.391333,0.4707334,12.75947,0.0067334
4/8/2019 3:00,4/8/2019,40023,17.352,9.382999,5.290666,0.4728001,12.75695,0.0088001
4/8/2019 3:30,4/8/2019,43023,17.354,9.368732,5.279333,0.4667334,12.75695,0.0027334
4/8/2019 4:00,4/8/2019,50023,17.32734,9.408466,5.305334,0.4738667,12.75695,0.0098667
4/8/2019 4:30,4/8/2019,53023,17.286,9.632733,5.439333,0.4935333,12.75275,0.0295333
4/8/2019 5:00,4/8/2019,60023,17.28,9.6708,5.462667,0.5112666,12.74856,0.0472666
4/8/2019 5:30,4/8/2019,63023,17.26667,9.6966,5.48,0.5059333,12.75275,0.0419333
4/8/2019 6:00,4/8/2019,70023,17.18667,9.675599,5.467333,0.4879333,12.75359,0.0239333
4/8/2019 6:30,4/8/2019,73023,17.14734,9.670934,5.464,0.4724,12.62096,0.0084
4/8/2019 7:00,4/8/2019,80023,17.19067,9.712,5.488667,0.4648,13.20102,0.0008
4/8/2019 7:30,4/8/2019,83023,17.33533,9.877133,5.588,0.4660667,13.03648,0.0020667
4/8/2019 8:00,4/8/2019,90023,17.504,9.882466,5.591332,0.4602,13.24551,-0.0038
4/8/2019 8:30,4/8/2019,93023,17.572,9.580334,5.408667,0.4533333,13.26397,-0.0106667
4/8/2019 9:00,4/8/2019,100023,17.71733,9.563399,5.396667,0.4466,13.25222,-0.0174
4/8/2019 9:30,4/8/2019,103023,17.918,9.579934,5.406667,0.4411334,13.23375,-0.0228666
4/8/2019 10:00,4/8/2019,110023,18.26133,9.572066,5.401335,0.4388,13.21529,-0.0252
4/8/2019 10:30,4/8/2019,113023,18.61267,9.615465,5.426666,0.4400667,13.19682,-0.0239333
4/8/2019 11:00,4/8/2019,120023,18.978,9.625066,5.430666,0.4338,13.18842,-0.0302
4/8/2019 11:30,4/8/2019,123023,19.64733,9.723332,5.487333,0.4216,13.17583,-0.0424
4/8/2019 12:00,4/8/2019,130023,19.75134,9.660266,5.450667,0.4188667,13.17331,-0.0451333
4/8/2019 12:30,4/8/2019,133023,20.13733,9.760266,5.508,0.429,13.17499,-0.035
4/8/2019 13:00,4/8/2019,140023,20.33933,9.807601,5.535333,0.4428,13.18255,-0.0212
4/8/2019 13:30,4/8/2019,143023,20.59467,9.856666,5.564667,0.4543999,13.18171,-0.0096001
4/8/2019 14:00,4/8/2019,150023,20.89666,9.884466,5.582001,0.4514,13.19682,-0.0126
4/8/2019 14:30,4/8/2019,153023,21.16533,9.907933,5.594666,0.4406,13.18758,-0.0234
4/8/2019 15:00,4/8/2019,160023,21.18933,9.9362,5.611334,0.4409333,13.04404,-0.0230667
4/8/2019 15:30,4/8/2019,163023,21.30733,9.9526,5.619333,0.4531333,13.20941,-0.0108667
4/8/2019 16:00,4/8/2019,170023,21.426,10.01747,5.659333,0.4898666,13.14981,0.0258666
4/8/2019 16:30,4/8/2019,173023,21.598,10.14867,5.737333,0.5166667,13.13806,0.0526667
4/8/2019 17:00,4/8/2019,180023,21.65933,10.24933,5.800667,0.5408,12.90469,0.0768
4/8/2019 17:30,4/8/2019,183023,21.67134,10.324,5.843333,0.5056667,12.84593,0.0416667
4/8/2019 18:00,4/8/2019,190023,21.9,10.482,5.940001,0.4516667,12.73429,-0.0123333
4/8/2019 18:30,4/8/2019,193023,21.49067,10.54733,5.98,0.4470668,12.61509,-0.0169332
4/8/2019 19:00,4/8/2019,200023,21.20067,10.66733,6.055333,0.4502667,12.55213,-0.0137333
4/8/2019 19:30,4/8/2019,203023,21.082,10.68733,6.069334,0.4388666,12.55045,-0.0251334
4/8/2019 20:00,4/8/2019,210023,21.13333,10.7,6.076668,0.4132,12.5345,-0.0508
4/8/2019 20:30,4/8/2019,213023,21.04267,10.7,6.080001,0.4025333,12.62012,-0.0614667
4/8/2019 21:00,4/8/2019,220023,20.808,10.7,6.080001,0.4087333,12.79389,-0.0552667
4/8/2019 21:30,4/8/2019,223023,20.75533,10.69,6.073334,0.4164,12.79053,-0.0476
4/8/2019 22:00,4/8/2019,230023,20.93933,10.69733,6.077333,0.4109333,12.78801,-0.0530667
4/8/2019 22:30,4/8/2019,233023,21.03333,10.664,6.055333,0.4142667,12.78214,-0.0497333
4/8/2019 23:00,4/9/2019,235823,20.96,10.67333,6.061999,0.4162666,12.78549,-0.0477334
4/8/2019 23:30,4/9/2019,3023,20.56933,10.672,6.062666,0.3832667,12.78214,-0.0807333
4/9/2019 0:00,4/9/2019,10023,20.45066,10.58133,6.006667,0.3587333,12.7771,-0.1052667
4/9/2019 0:30,4/9/2019,13023,20.51066,10.576,6.004,0.3424667,12.77038,-0.1215333
4/9/2019 1:00,4/9/2019,20023,20.60067,10.552,5.987999,0.3349334,12.77038,-0.1290666
4/9/2019 1:30,4/9/2019,23023,20.39933,10.55733,5.992,0.3625333,12.76703,-0.1014667
4/9/2019 2:00,4/9/2019,30022,20.552,10.61267,6.023333,0.4032,12.76451,-0.0608
4/9/2019 2:30,4/9/2019,33022,20.484,10.65733,6.052666,0.4488667,12.76199,-0.0151333
4/9/2019 3:00,4/9/2019,40022,20.37267,10.594,6.014667,0.4672,12.76031,0.0032
4/9/2019 3:30,4/9/2019,43022,20.114,10.37733,5.884,0.4804,12.75863,0.0164
4/9/2019 4:00,4/9/2019,50022,19.88,10.194,5.772667,0.4751334,12.75947,0.0111334
4/9/2019 4:30,4/9/2019,53022,19.93067,10.212,5.784,0.4874667,12.75359,0.0234667
4/9/2019 5:00,4/9/2019,60022,19.83,10.13533,5.738,0.5202667,12.75359,0.0562667
4/9/2019 5:30,4/9/2019,63022,20.00733,10.22867,5.792,0.5344,12.74856,0.0704
4/9/2019 6:00,4/9/2019,70022,20.078,10.25,5.805334,0.5085333,12.7452,0.0445333
4/9/2019 6:30,4/9/2019,73022,19.99467,10.174,5.759333,0.4814666,12.55549,0.0174666
4/9/2019 7:00,4/9/2019,80022,19.96933,10.12933,5.733333,0.4729334,12.48833,0.0089334
4/9/2019 7:30,4/9/2019,83022,19.94067,10.06867,5.696666,0.4737333,12.52359,0.0097333
4/9/2019 8:00,4/9/2019,90022,20.14267,10.10667,5.718,0.4654,12.66965,0.0014
4/9/2019 8:30,4/9/2019,93022,20.40867,10.104,5.716666,0.4648666,12.75863,0.0008666
4/9/2019 9:00,4/9/2019,100022,20.42333,10.00673,5.655334,0.4659334,12.71246,0.0019334
4/9/2019 9:30,4/9/2019,103022,20.56467,9.977733,5.639334,0.4565333,12.68308,-0.0074667
4/9/2019 10:00,4/9/2019,110022,20.61333,9.973934,5.636,0.4404667,12.95254,-0.0235333
4/9/2019 10:30,4/9/2019,113022,20.69,9.909933,5.596666,0.4244,13.00123,-0.0396
4/9/2019 11:00,4/9/2019,120022,20.81466,9.798467,5.527999,0.4377333,13.21193,-0.0262667
4/9/2019 11:30,4/9/2019,123022,20.844,9.760532,5.505333,0.4688667,13.15149,0.0048667
4/9/2019 12:00,4/9/2019,130022,20.976,9.720333,5.480667,0.4690666,13.19262,0.0050666
4/9/2019 12:30,4/9/2019,133022,21.114,9.6428,5.433333,0.4283334,13.1112,-0.0356666
4/9/2019 13:00,4/9/2019,140022,21.25134,9.579133,5.393333,0.4108,13.15736,-0.0532
4/9/2019 13:30,4/9/2019,143022,21.29667,9.537933,5.37,0.415,12.92652,-0.049
4/9/2019 14:00,4/9/2019,150022,21.356,9.477401,5.331334,0.4350667,13.20185,-0.0289333
4/9/2019 14:30,4/9/2019,153022,21.34333,9.4584,5.32,0.4519334,13.19682,-0.0120666
4/9/2019 15:00,4/9/2019,160022,21.36066,9.3844,5.276667,0.457,13.14729,-0.007
4/9/2019 15:30,4/9/2019,163022,21.31667,9.343,5.25,0.4508667,13.04236,-0.0131333
4/9/2019 16:00,4/9/2019,170022,21.21933,9.327199,5.242667,0.4562667,13.15065,-0.0077333
4/9/2019 16:30,4/9/2019,173022,21.08733,9.2984,5.224667,0.4682,13.00207,0.0042
4/9/2019 17:00,4/9/2019,180022,21.248,9.304132,5.226667,0.4688,12.97269,0.0048
4/9/2019 17:30,4/9/2019,183022,21.218,9.266534,5.204,0.4873333,12.76954,0.0233333
4/9/2019 18:00,4/9/2019,190022,21.21866,9.264866,5.205999,0.5133334,12.6579,0.0493334
4/9/2019 18:30,4/9/2019,193022,20.82067,9.218667,5.179334,0.5104,12.61257,0.0464
4/9/2019 19:00,4/9/2019,200022,20.78333,9.182668,5.155334,0.4841333,12.55045,0.0201333
4/9/2019 19:30,4/9/2019,203022,20.746,9.172267,5.150001,0.4788667,12.62516,0.0148667
4/9/2019 20:00,4/9/2019,210022,20.68667,9.182133,5.156,0.5035334,12.51855,0.0395334
4/9/2019 20:30,4/9/2019,213022,20.678,9.190334,5.160001,0.5203999,12.62096,0.0563999
4/9/2019 21:00,4/9/2019,220022,20.698,9.200733,5.168665,0.5121333,12.79221,0.0481333
4/9/2019 21:30,4/9/2019,223022,20.556,9.2,5.166666,0.4898667,12.78549,0.0258667
4/9/2019 22:00,4/9/2019,230022,20.68,9.1896,5.161333,0.48,12.7771,0.016
4/9/2019 22:30,4/9/2019,233022,20.45267,9.3458,5.255333,0.4908667,12.77542,0.0268667
4/9/2019 23:00,4/10/2019,235822,20.248,9.510532,5.355999,0.4997334,12.76703,0.0357334
4/9/2019 23:30,4/10/2019,3022,20.18067,9.523066,5.364667,0.4944667,12.76367,0.0304667
4/10/2019 0:00,4/10/2019,10022,20.40267,9.299733,5.228,0.4972667,12.76199,0.0332667
4/10/2019 0:30,4/10/2019,13022,20.37667,9.3128,5.234666,0.5070667,12.75863,0.0430667
4/10/2019 1:00,4/10/2019,20022,20.33066,9.260467,5.204667,0.5104667,12.75527,0.0464667
4/10/2019 1:30,4/10/2019,23022,20.248,9.233067,5.190667,0.5066,12.74688,0.0426
4/10/2019 2:00,4/10/2019,30022,20.21466,9.2358,5.190001,0.5127333,12.7452,0.0487333
4/10/2019 2:30,4/10/2019,33022,20.03667,9.270334,5.212667,0.5238667,12.74268,0.0598667
4/10/2019 3:00,4/10/2019,40022,20.01067,9.251,5.200666,0.5348667,12.7368,0.0708667
4/10/2019 3:30,4/10/2019,43022,19.99933,9.243333,5.196666,0.5368666,12.73513,0.0728666
4/10/2019 4:00,4/10/2019,50022,19.946,9.231733,5.189333,0.5276,12.73345,0.0636
4/10/2019 4:30,4/10/2019,53022,19.948,9.193734,5.167999,0.5160666,12.72841,0.0520666
4/10/2019 5:00,4/10/2019,60022,19.92533,9.198667,5.169999,0.5143334,12.72505,0.0503334
4/10/2019 5:30,4/10/2019,63022,19.86533,9.1954,5.169999,0.4965333,12.72002,0.0325333
4/10/2019 6:00,4/10/2019,70022,19.75733,9.2306,5.189333,0.4687333,12.71834,0.0047333
4/10/2019 6:30,4/10/2019,73022,19.564,9.330533,5.250666,0.4422666,12.53534,-0.0217334
4/10/2019 7:00,4/10/2019,80022,19.33733,9.476599,5.339334,0.4294,12.61425,-0.0346
4/10/2019 7:30,4/10/2019,83022,19.33467,9.4982,5.352,0.4606667,12.84677,-0.0033333
4/10/2019 8:00,4/10/2019,90022,19.38534,9.331134,5.250667,0.5310667,13.26313,0.0670667
4/10/2019 8:30,4/10/2019,93022,19.398,9.4204,5.307333,0.5988666,13.24551,0.1348666
4/10/2019 9:00,4/10/2019,100022,19.448,9.539599,5.378,0.6569334,13.21948,0.1929334
4/10/2019 9:30,4/10/2019,103022,19.49667,9.625,5.429333,0.6737999,13.2262,0.2097999
4/10/2019 10:00,4/10/2019,110022,19.536,9.614133,5.421999,0.6468666,13.21613,0.1828666
4/10/2019 10:30,4/10/2019,113022,19.598,9.618667,5.424667,0.6288667,13.21193,0.1648667
4/10/2019 11:00,4/10/2019,120022,19.796,9.637333,5.435333,0.6364,13.20269,0.1724
4/10/2019 11:30,4/10/2019,123022,20.004,9.775199,5.518667,0.6731333,13.21193,0.2091333
4/10/2019 12:00,4/10/2019,130022,20.182,9.870934,5.575334,0.6976666,13.19682,0.2336666
4/10/2019 12:30,4/10/2019,133022,20.362,9.894533,5.589999,0.7014,13.1985,0.2374
4/10/2019 13:00,4/10/2019,140022,20.292,9.949332,5.622,0.6840667,13.21696,0.2200667
4/10/2019 13:30,4/10/2019,143022,20.32667,9.978267,5.640666,0.6592667,13.21864,0.1952667
4/10/2019 14:00,4/10/2019,150022,20.536,9.9754,5.637332,0.6358667,13.22872,0.1718667
4/10/2019 14:30,4/10/2019,153022,20.76133,9.971934,5.634667,0.6288668,13.21529,0.1648668
4/10/2019 15:00,4/10/2019,160022,20.54,10.03713,5.674,0.6288,13.22956,0.1648
4/10/2019 15:30,4/10/2019,163022,20.43933,10.09067,5.708667,0.6364,12.98192,0.1724
4/10/2019 16:00,4/10/2019,170022,20.242,10.17133,5.757333,0.6459333,12.73849,0.1819333
4/10/2019 16:30,4/10/2019,173022,20.10667,10.20933,5.782667,0.6452,12.67049,0.1812
4/10/2019 17:00,4/10/2019,180022,20.05333,10.206,5.779333,0.6288001,12.64447,0.1648001
4/10/2019 17:30,4/10/2019,183022,20.06466,10.20667,5.779999,0.6037334,12.62684,0.1397334
4/10/2019 18:00,4/10/2019,190022,20.04067,10.17667,5.761334,0.5838667,12.64111,0.1198667
4/10/2019 18:30,4/10/2019,193022,19.96133,10.164,5.754,0.5759333,12.63607,0.1119333
4/10/2019 19:00,4/10/2019,200022,19.83867,10.15933,5.75,0.5813999,12.5429,0.1173999
4/10/2019 19:30,4/10/2019,203022,19.81333,10.15,5.748,0.5846667,12.53282,0.1206667
4/10/2019 20:00,4/10/2019,210022,19.82867,10.11333,5.724,0.5692,12.53702,0.1052
4/10/2019 20:30,4/10/2019,213022,19.786,10.072,5.7,0.5483333,12.55884,0.0843333
4/10/2019 21:00,4/10/2019,220022,19.692,10.0082,5.661334,0.5555333,12.73261,0.0915333
4/10/2019 21:30,4/10/2019,223022,19.64067,9.970798,5.637333,0.5843334,12.72002,0.1203334
4/10/2019 22:00,4/10/2019,230022,19.50733,9.972134,5.64,0.5990666,12.7175,0.1350666
4/10/2019 22:30,4/10/2019,233022,19.48667,9.965066,5.635333,0.5948666,12.71162,0.1308666
4/10/2019 23:00,4/11/2019,235822,19.43133,9.964733,5.636,0.5923333,12.70575,0.1283333
4/10/2019 23:30,4/11/2019,3022,19.414,9.922934,5.610667,0.5972667,12.70323,0.1332667
4/11/2019 0:00,4/11/2019,10022,19.39267,9.9504,5.626,0.5985333,12.69651,0.1345333
4/11/2019 0:30,4/11/2019,13022,19.276,9.931466,5.615334,0.5928,12.69148,0.1288
4/11/2019 1:00,4/11/2019,20022,19.16867,9.891601,5.592,0.5914667,12.69315,0.1274667
4/11/2019 1:30,4/11/2019,23022,19.298,9.941867,5.622667,0.5971334,12.69148,0.1331334
4/11/2019 2:00,4/11/2019,30022,19.42267,10.09733,5.714668,0.607,12.68812,0.143
4/11/2019 2:30,4/11/2019,33022,19.31533,10.10533,5.722001,0.6122666,12.68308,0.1482666
4/11/2019 3:00,4/11/2019,40022,19.332,10.15267,5.752,0.6186666,12.68476,0.1546666
4/11/2019 3:30,4/11/2019,43022,19.188,10.124,5.732667,0.627,12.6814,0.163
4/11/2019 4:00,4/11/2019,50022,19.17067,10.148,5.746667,0.6354667,12.67972,0.1714667
4/11/2019 4:30,4/11/2019,53022,19.132,10.20467,5.782001,0.6358668,12.67972,0.1718668
4/11/2019 5:00,4/11/2019,60022,18.94667,10.188,5.772667,0.6292,12.67804,0.1652
4/11/2019 5:30,4/11/2019,63022,18.57133,10.09733,5.72,0.6197333,12.67888,0.1557333
4/11/2019 6:00,4/11/2019,70022,18.28867,10.04867,5.69,0.6131333,12.67888,0.1491333
4/11/2019 6:30,4/11/2019,73022,18.12933,10.02867,5.677333,0.6092001,12.56304,0.1452001
4/11/2019 7:00,4/11/2019,80022,18.15467,10.01667,5.669999,0.606,13.26313,0.142
4/11/2019 7:30,4/11/2019,83022,18.232,9.990535,5.654001,0.6069332,13.22788,0.1429332
4/11/2019 8:00,4/11/2019,90022,18.28134,9.971533,5.642667,0.6097333,13.20185,0.1457333
4/11/2019 8:30,4/11/2019,93022,18.40067,9.969867,5.641334,0.6077333,13.17667,0.1437333
4/11/2019 9:00,4/11/2019,100022,18.532,9.997201,5.659333,0.5952,13.15988,0.1312
4/11/2019 9:30,4/11/2019,103022,18.72866,10.03447,5.68,0.5803999,13.14309,0.1163999
4/11/2019 10:00,4/11/2019,110021,18.98267,10.09667,5.717999,0.5708001,13.14393,0.1068001
4/11/2019 10:30,4/11/2019,113021,19.23533,10.15533,5.754,0.5718667,13.13806,0.1078667
4/11/2019 11:00,4/11/2019,120021,19.278,10.14867,5.746666,0.5785333,13.1389,0.1145333
4/11/2019 11:30,4/11/2019,123021,19.42267,10.24467,5.806,0.5764,13.14393,0.1124
4/11/2019 12:00,4/11/2019,130021,19.722,10.32,5.85,0.5750666,13.14477,0.1110666
4/11/2019 12:30,4/11/2019,133021,20.06133,10.28,5.824,0.5777333,13.15485,0.1137333
4/11/2019 13:00,4/11/2019,140021,20.24133,10.37733,5.882667,0.5828667,13.14981,0.1188667
4/11/2019 13:30,4/11/2019,143021,20.56533,10.45133,5.924667,0.58,13.16828,0.116
4/11/2019 14:00,4/11/2019,150021,20.798,10.45467,5.928,0.5752,13.18842,0.1112
4/11/2019 14:30,4/11/2019,153021,21.064,10.42133,5.907333,0.5811333,13.18087,0.1171333
4/11/2019 15:00,4/11/2019,160021,21.106,10.468,5.935999,0.5946667,13.19598,0.1306667
4/11/2019 15:30,4/11/2019,163021,21.136,10.46467,5.93,0.6041334,12.93323,0.1401334
4/11/2019 16:00,4/11/2019,170021,21.19267,10.45667,5.929334,0.6075333,12.70994,0.1435333
4/11/2019 16:30,4/11/2019,173021,21.20933,10.45733,5.928666,0.6055334,12.6579,0.1415334
4/11/2019 17:00,4/11/2019,180021,21.18,10.444,5.918,0.6037334,12.56052,0.1397334
4/11/2019 17:30,4/11/2019,183021,21.04533,10.41,5.899333,0.6108,12.55381,0.1468
4/11/2019 18:00,4/11/2019,190021,21.08,10.39667,5.892667,0.6177999,12.51352,0.1537999
4/11/2019 18:30,4/11/2019,193021,21.026,10.34867,5.862,0.613,12.54457,0.149
4/11/2019 19:00,4/11/2019,200021,20.978,10.32467,5.846665,0.6020667,12.41194,0.1380667
4/11/2019 19:30,4/11/2019,203021,20.948,10.30867,5.839333,0.603,12.3876,0.139
4/11/2019 20:00,4/11/2019,210021,20.85534,10.318,5.844,0.6125333,12.35906,0.1485333
4/11/2019 20:30,4/11/2019,213021,20.77533,10.348,5.861334,0.6068,12.45308,0.1428
4/11/2019 21:00,4/11/2019,220021,20.688,10.35,5.861334,0.5928,12.7091,0.1288
4/11/2019 21:30,4/11/2019,223021,20.61133,10.36533,5.875333,0.5813999,12.70491,0.1173999
4/11/2019 22:00,4/11/2019,230021,20.49067,10.40267,5.897334,0.5799333,12.70323,0.1159333
4/11/2019 22:30,4/11/2019,233021,20.37267,10.43933,5.921332,0.5909333,12.70575,0.1269333
4/11/2019 23:00,4/12/2019,235821,20.304,10.44,5.919999,0.5878666,12.70239,0.1238666
4/11/2019 23:30,4/12/2019,3021,20.13134,10.30533,5.838667,0.567,12.69903,0.103
4/12/2019 0:00,4/12/2019,10021,19.89,9.909733,5.599334,0.5606,12.69483,0.0966
4/12/2019 0:30,4/12/2019,13021,19.882,9.871733,5.576667,0.5756,12.69399,0.1116
4/12/2019 1:00,4/12/2019,20021,19.84067,9.794666,5.53,0.5784,12.69148,0.1144
4/12/2019 1:30,4/12/2019,23021,19.80067,9.758068,5.508666,0.5725334,12.69399,0.1085334
4/12/2019 2:00,4/12/2019,30021,19.77933,9.8168,5.544,0.5766667,12.69148,0.1126667
4/12/2019 2:30,4/12/2019,33021,19.748,9.849467,5.564001,0.5863333,12.68812,0.1223333
4/12/2019 3:00,4/12/2019,40021,19.71333,9.936733,5.618667,0.5947334,12.69064,0.1307334
4/12/2019 3:30,4/12/2019,43021,19.64267,10.0632,5.694666,0.6019333,12.6898,0.1379333
4/12/2019 4:00,4/12/2019,50021,19.59467,10.32467,5.854,0.6108667,12.68812,0.1468667
4/12/2019 4:30,4/12/2019,53021,19.61267,10.43267,5.919333,0.625,12.68896,0.161
4/12/2019 5:00,4/12/2019,60021,19.69533,10.352,5.871334,0.6469333,12.6898,0.1829333
4/12/2019 5:30,4/12/2019,63021,19.532,10.44,5.923333,0.6647999,12.68644,0.2007999
4/12/2019 6:00,4/12/2019,70021,19.26733,10.512,5.969334,0.6703333,12.70239,0.2063333
4/12/2019 6:30,4/12/2019,73021,19.19267,10.52133,5.975334,0.6702667,12.7091,0.2062667
4/12/2019 7:00,4/12/2019,80021,19.108,10.53067,5.980667,0.6774,12.99955,0.2134
4/12/2019 7:30,4/12/2019,83021,19.03067,10.56267,6.000667,0.6847334,13.12714,0.2207334
4/12/2019 8:00,4/12/2019,90021,18.988,10.57667,6.010668,0.6884667,13.18674,0.2244667
4/12/2019 8:30,4/12/2019,93021,19.07,10.57733,6.010001,0.6914,13.16492,0.2274
4/12/2019 9:00,4/12/2019,100021,19.244,10.57133,6.007334,0.6962667,13.14645,0.2322667
4/12/2019 9:30,4/12/2019,103021,19.41867,10.572,6.008001,0.6851333,13.14897,0.2211333
4/12/2019 10:00,4/12/2019,110021,19.52867,10.59267,6.017999,0.6799333,13.14981,0.2159333
